transaction_id,customer_id,transaction_date,amount,payment_method
11340,870,2021-11-15,4534.88,Wallet
11341,838,2021-03-28,2229.58,Card
11342,379,2022-07-07,2491.65,Card
11343,489,2022-11-29,4644.37,Card
11344,702,2023-05-16,2652.86,Wallet
11345,687,2023-06-11,2489.23,UPI
11346,290,2023-04-27,2933.81,UPI
11347,996,2023-02-17,3477.23,UPI
11348,357,2023-02-22,623.73,UPI
11349,657,2021-02-11,4123.44,Card
11350,744,2021-04-03,2233.97,Wallet
11351,872,2022-11-28,454.51,Card
11352,950,2022-12-28,3952.3,UPI
11353,204,2022-05-22,1947.05,Card
11354,213,2022-06-13,591.8,UPI
11355,552,2021-09-22,3205.52,Wallet
11356,787,2022-09-18,4412.64,UPI
11357,323,2021-10-19,4449.99,Card
11358,594,2022-04-09,4792.55,Wallet
11359,181,2023-03-15,4351.76,UPI
11360,499,2022-07-14,110.49,UPI
11361,320,2023-03-30,1963.18,Wallet
11362,83,2021-04-07,4110.86,Card
11363,303,2023-06-06,1894.64,Wallet
11364,262,2021-04-05,3047.59,Card
11365,784,2021-11-22,3070.95,UPI
11366,200,2021-03-15,1888.62,UPI
11367,240,2021-12-02,4531.92,Wallet
11368,914,2021-03-09,2565.82,UPI
11369,692,2023-01-28,2377.44,Wallet
11370,944,2021-03-18,4987.82,UPI
11371,683,2021-07-27,2518.15,UPI
11372,295,2023-06-03,974.15,Card
11373,512,2023-02-05,2614.04,Wallet
11374,689,2021-08-09,4088.68,Wallet
11375,881,2021-09-19,3906.62,UPI
11376,396,2022-02-14,3964.05,Card
11377,749,2021-11-27,3569.32,Card
11378,138,2021-12-10,1345.67,Wallet
11379,839,2023-02-10,4324.21,Wallet
11380,878,2023-03-31,4477.87,UPI
11381,823,2021-03-15,1051.35,Wallet
11382,129,2022-09-29,739.23,UPI
11383,49,2022-12-01,4880.46,Card
11384,676,2021-09-11,4354.79,Wallet
11385,789,2023-04-13,4476.86,Card
11386,293,2023-03-31,4443.24,Card
11387,628,2023-01-17,2754.27,UPI
11388,536,2023-02-01,3267.37,Card
11389,311,2021-11-28,2772.28,UPI
11390,537,2022-02-02,350.91,UPI
11391,903,2021-12-11,3752.97,Card
11392,639,2022-08-07,2576.13,Card
11393,234,2023-01-17,3273.77,UPI
11394,209,2023-04-16,2562.94,UPI
11395,605,2022-10-30,2509.88,Card
11396,94,2022-03-31,941.77,UPI
11397,327,2021-04-25,1465.7,UPI
11398,225,2021-11-09,878.38,Wallet
11399,967,2021-08-16,1058.76,Wallet
11400,890,2023-04-14,4867.59,Wallet
11401,792,2023-05-08,850.26,Wallet
11402,11,2021-09-02,1419.43,Wallet
11403,329,2023-03-29,2993.89,UPI
11404,12,2022-06-10,3089.88,UPI
11405,35,2022-06-12,854.47,Wallet
11406,447,2022-03-03,3989.22,Card
11407,452,2021-02-11,3947.49,Wallet
11408,740,2022-04-10,1262.86,Card
11409,220,2022-09-14,1514.46,UPI
11410,441,2021-10-05,4696.14,Card
11411,653,2023-04-16,4145.79,UPI
11412,535,2021-01-19,3519.21,Card
11413,595,2021-03-07,502.94,UPI
11414,229,2021-06-16,2149.49,UPI
11415,935,2022-08-08,2840.58,Wallet
11416,344,2022-02-07,1018.32,UPI
11417,80,2023-04-02,2296.31,Wallet
11418,353,2022-02-13,3045.03,Wallet
11419,396,2021-04-22,1704.15,Wallet
11420,290,2021-10-01,3926.63,Card
11421,455,2022-02-11,4218.2,Card
11422,843,2022-01-08,1685.69,UPI
11423,671,2022-08-20,4209.42,Wallet
11424,989,2022-10-13,607.53,Wallet
11425,128,2021-02-08,4204.87,UPI
11426,702,2021-04-15,848.48,Wallet
11427,909,2021-11-20,506.34,UPI
11428,543,2023-03-04,3244.7,Wallet
11429,898,2022-02-18,2412.49,Card
11430,359,2022-03-05,4548.66,UPI
11431,527,2022-09-27,1879.63,UPI
11432,313,2022-12-31,1507.05,Card
11433,75,2023-06-08,2553.6,UPI
11434,546,2021-03-02,2334.14,Card
11435,871,2022-09-04,1787.7,Wallet
11436,196,2021-11-03,3499.33,Card
11437,843,2021-12-20,3821.85,Card
11438,29,2022-01-28,4279.62,UPI
11439,706,2021-07-23,4867.0,Wallet
11440,16,2021-09-15,1406.62,Card
11441,423,2022-05-01,3608.86,Wallet
11442,589,2022-06-01,2031.87,Card
11443,805,2022-03-22,3417.7,UPI
11444,593,2022-12-10,2432.31,Card
11445,405,2021-06-29,4969.49,Card
11446,940,2021-12-08,3671.62,Wallet
11447,636,2021-05-13,4767.21,Card
11448,531,2022-03-19,4191.35,UPI
11449,967,2023-04-16,4524.21,UPI
11450,614,2021-09-10,4090.65,Card
11451,904,2021-09-22,2349.88,Card
11452,77,2021-04-03,1333.76,Wallet
11453,229,2022-10-24,1914.57,Wallet
11454,962,2022-02-15,199.16,UPI
11455,297,2021-05-18,2667.57,Wallet
11456,510,2021-07-27,2574.78,Card
11457,715,2022-09-29,2673.73,UPI
11458,984,2023-01-16,4872.75,Wallet
11459,966,2022-07-27,4566.12,UPI
11460,573,2021-11-03,892.39,Card
11461,538,2021-09-23,1907.52,Wallet
11462,583,2022-10-08,2177.39,Card
11463,615,2021-11-14,1866.61,Card
11464,979,2021-04-23,4012.63,UPI
11465,326,2022-01-13,2667.78,UPI
11466,363,2022-03-30,2903.29,UPI
11467,669,2021-07-10,4279.77,Wallet
11468,875,2023-06-10,4049.05,Wallet
11469,359,2022-03-16,747.84,UPI
11470,706,2021-07-06,3598.18,Wallet
11471,787,2023-04-11,2233.64,Wallet
11472,324,2022-01-02,1543.78,UPI
11473,698,2021-03-30,345.09,Card
11474,326,2021-07-06,2487.52,Wallet
11475,625,2023-03-30,1841.64,Wallet
11476,825,2021-05-12,1332.41,Card
11477,165,2023-05-22,3503.89,Card
11478,573,2022-09-27,3870.48,Card
11479,604,2022-07-14,1299.47,UPI
11480,798,2023-03-11,342.29,Card
11481,455,2022-01-11,4258.89,UPI
11482,969,2022-11-22,148.8,Card
11483,153,2022-11-23,4691.85,Card
11484,737,2021-04-09,3175.34,UPI
11485,127,2023-04-22,1677.05,UPI
11486,193,2021-02-03,1307.74,Card
11487,627,2022-08-05,144.13,Card
11488,774,2021-06-20,1253.81,Card
11489,530,2022-01-01,774.87,Wallet
11490,10,2023-02-23,3099.61,Card
11491,92,2021-02-28,916.07,UPI
11492,139,2021-06-30,2690.29,Wallet
11493,481,2021-01-19,2991.57,UPI
11494,449,2021-08-14,1560.4,Wallet
11495,333,2022-04-18,271.82,Wallet
11496,869,2021-04-05,282.54,UPI
11497,340,2023-05-31,229.1,Wallet
11498,961,2021-10-24,3721.71,UPI
11499,52,2022-08-16,1658.25,Card
11500,707,2021-06-24,4001.87,Wallet
11501,466,2021-08-10,2215.49,UPI
11502,718,2022-09-07,2319.69,Wallet
11503,799,2021-02-23,2613.12,UPI
11504,475,2022-11-26,3593.85,Card
11505,401,2023-05-13,1440.16,Card
11506,439,2022-02-07,695.78,Wallet
11507,878,2021-11-14,2824.68,Wallet
11508,605,2023-05-17,1702.19,UPI
11509,932,2021-12-15,2268.21,UPI
11510,997,2022-03-19,3270.04,Wallet
11511,922,2023-04-13,2521.22,UPI
11512,821,2022-08-03,3139.37,UPI
11513,657,2022-06-24,2766.58,UPI
11514,598,2023-02-25,3725.0,Wallet
11515,509,2021-10-09,3559.09,Card
11516,153,2021-12-26,2717.53,Card
11517,514,2023-04-03,3426.62,UPI
11518,503,2022-09-23,4380.44,Wallet
11519,854,2023-06-11,2218.13,UPI
11520,901,2022-10-08,2122.54,Card
11521,772,2022-10-03,3844.8,UPI
11522,676,2021-01-08,2954.51,Card
11523,6,2022-07-17,447.93,Wallet
11524,500,2022-05-06,4471.35,UPI
11525,661,2021-12-07,250.84,Wallet
11526,717,2022-04-17,3767.14,UPI
11527,118,2023-03-04,3818.09,UPI
11528,485,2022-11-18,4770.24,UPI
11529,601,2022-11-26,365.26,UPI
11530,666,2022-12-05,3024.6,UPI
11531,951,2021-09-06,2196.42,Wallet
11532,679,2021-08-23,1720.1,Wallet
11533,468,2021-03-24,542.56,Card
11534,161,2021-04-03,2857.01,UPI
11535,270,2023-06-04,2447.3,Card
11536,56,2022-01-29,612.32,Wallet
11537,228,2023-04-04,3101.2,Card
11538,849,2021-09-25,3715.97,Wallet
11539,149,2022-02-21,3859.66,UPI
11540,46,2022-09-24,4536.33,Card
11541,144,2022-08-06,2106.41,Card
11542,750,2022-06-13,4770.06,Card
11543,784,2021-09-10,4340.6,Card
11544,632,2021-05-02,1552.86,UPI
11545,340,2023-06-11,880.49,Wallet
11546,413,2021-01-10,2233.41,Wallet
11547,732,2023-03-10,2069.3,UPI
11548,520,2021-11-12,2921.02,Wallet
11549,344,2023-04-18,2958.59,Card
11550,387,2021-09-30,3774.94,UPI
11551,473,2021-11-02,2598.46,Wallet
11552,275,2023-03-16,613.63,UPI
11553,353,2021-07-29,4305.63,UPI
11554,66,2022-12-31,1617.85,Wallet
11555,79,2023-01-23,4859.36,Wallet
11556,598,2023-06-05,677.51,UPI
11557,636,2022-04-09,4795.43,UPI
11558,202,2022-12-13,545.96,Wallet
11559,978,2022-12-29,1232.08,UPI
11560,662,2022-12-18,328.24,Wallet
11561,558,2022-02-20,3555.05,UPI
11562,113,2021-08-04,4266.46,UPI
11563,91,2021-03-21,2226.95,UPI
11564,141,2023-02-18,4649.76,Wallet
11565,289,2022-04-25,2992.47,Card
11566,901,2023-06-10,3187.03,Wallet
11567,730,2022-07-01,4242.55,UPI
11568,589,2023-03-12,1554.32,Card
11569,411,2021-01-18,1835.9,Card
11570,377,2021-06-14,4539.16,UPI
11571,384,2022-06-09,4514.72,Wallet
11572,846,2021-07-21,4884.77,Card
11573,152,2023-01-11,4519.01,Card
11574,835,2021-12-12,724.12,Wallet
11575,751,2022-01-01,4136.25,Wallet
11576,627,2022-03-24,2108.21,Card
11577,319,2022-05-28,4954.93,Wallet
11578,369,2021-11-15,2414.18,Card
11579,606,2021-08-05,2813.8,UPI
11580,995,2021-02-03,2695.9,Wallet
11581,560,2023-05-21,1676.51,Card
11582,703,2021-09-23,467.61,Wallet
11583,462,2022-10-02,4488.69,Wallet
11584,12,2022-12-25,4033.11,Card
11585,156,2023-02-14,783.68,UPI
11586,684,2023-04-04,3906.16,Card
11587,477,2021-03-21,3166.65,Wallet
11588,939,2022-11-08,2104.8,Card
11589,401,2022-02-17,1344.7,Wallet
11590,808,2021-09-09,4312.67,Card
11591,177,2021-01-12,3530.92,UPI
11592,341,2022-02-05,2783.93,UPI
11593,57,2023-03-27,3086.89,UPI
11594,855,2022-12-25,546.22,UPI
11595,852,2021-10-09,2422.21,Card
11596,448,2021-04-22,1049.13,UPI
11597,203,2022-12-24,1121.08,Card
11598,697,2022-01-13,3340.39,Wallet
11599,633,2023-01-21,4565.16,Wallet
11600,738,2021-09-25,2078.41,Wallet
11601,202,2021-10-25,1117.97,UPI
11602,330,2021-11-13,3278.86,UPI
11603,363,2022-07-24,4368.82,UPI
11604,892,2022-05-24,3766.76,Wallet
11605,454,2022-06-30,4356.91,Wallet
11606,356,2023-02-14,2729.12,Wallet
11607,216,2021-12-31,3784.19,Wallet
11608,972,2022-07-01,786.32,Card
11609,555,2021-09-28,1806.55,Card
11610,887,2022-04-19,2008.79,UPI
11611,23,2023-01-09,2605.35,UPI
11612,155,2022-06-21,4652.47,Wallet
11613,186,2021-08-22,4384.05,Card
11614,249,2021-02-28,759.17,Card
11615,749,2021-09-08,946.67,UPI
11616,805,2023-04-27,1852.44,Card
11617,134,2021-03-27,1524.64,UPI
11618,321,2023-02-02,3112.38,Wallet
11619,390,2022-01-25,4523.6,Wallet
11620,434,2021-06-29,4815.23,UPI
11621,22,2022-12-20,3302.65,Wallet
11622,873,2023-05-06,4206.98,Wallet
11623,600,2021-05-29,2673.49,Card
11624,665,2022-08-06,1120.8,Card
11625,125,2021-05-01,2670.97,Card
11626,79,2023-02-04,2819.9,Card
11627,858,2022-08-28,3738.04,Card
11628,968,2021-09-13,1177.43,UPI
11629,51,2023-02-05,1904.72,UPI
11630,728,2023-05-14,1883.73,Card
11631,176,2023-03-11,4801.25,Wallet
11632,870,2021-11-05,2275.33,Wallet
11633,253,2021-02-28,3799.96,UPI
11634,966,2021-03-10,3778.98,UPI
11635,246,2022-03-22,1401.17,UPI
11636,739,2022-01-23,2902.16,Wallet
11637,106,2021-03-27,4482.08,UPI
11638,193,2023-02-25,2428.47,Wallet
11639,316,2021-08-15,4731.08,UPI
11640,302,2022-08-16,1150.85,Wallet
11641,548,2022-09-18,463.38,UPI
11642,954,2021-07-03,4468.12,UPI
11643,716,2023-03-03,4253.64,Wallet
11644,934,2021-11-18,4963.69,UPI
11645,779,2021-11-14,3429.03,Card
11646,268,2022-07-20,4689.77,Wallet
11647,170,2022-02-03,4152.05,UPI
11648,551,2022-12-10,4237.69,Wallet
11649,455,2023-06-18,2888.79,UPI
11650,651,2021-10-20,1973.59,Card
11651,292,2021-10-20,4679.33,UPI
11652,564,2022-04-30,2217.37,UPI
11653,799,2023-06-18,2740.21,Card
11654,801,2022-03-23,2285.96,Wallet
11655,141,2023-03-14,2867.61,UPI
11656,146,2022-11-23,2405.47,UPI
11657,425,2023-06-11,335.04,Card
11658,314,2022-02-16,4422.04,Wallet
11659,184,2022-05-23,2277.53,Wallet
11660,664,2023-01-04,2985.82,Card
11661,713,2023-02-25,782.02,Card
11662,128,2023-06-09,116.6,UPI
11663,287,2021-09-01,1301.92,Card
11664,823,2022-02-24,3552.47,Card
11665,253,2021-06-03,586.05,Card
11666,778,2023-03-27,4553.55,Wallet
11667,700,2022-02-28,1153.61,Card
11668,386,2021-09-30,1102.51,UPI
11669,230,2022-10-09,989.39,UPI
11670,271,2023-04-05,168.51,UPI
11671,771,2022-06-04,3881.85,Card
11672,811,2021-05-08,4387.67,Wallet
11673,415,2022-01-08,3109.4,Card
11674,198,2022-07-22,1022.18,Card
11675,323,2022-09-30,1497.86,UPI
11676,56,2021-06-08,2432.04,Card
11677,831,2022-07-25,4776.3,Wallet
11678,203,2022-07-24,1312.02,UPI
11679,783,2022-10-14,3685.06,Wallet
11680,621,2021-06-25,2253.3,Wallet
11681,628,2022-09-12,1559.45,Wallet
11682,604,2021-07-30,2333.99,Card
11683,138,2022-03-23,448.91,Card
11684,422,2022-08-09,4013.57,Card
11685,815,2021-06-16,1292.18,Card
11686,57,2022-04-05,3654.52,UPI
11687,562,2021-12-23,434.91,Card
11688,71,2021-10-31,4779.98,UPI
11689,911,2021-08-21,1045.77,Wallet
11690,914,2021-11-23,4425.44,UPI
11691,594,2023-06-03,4066.42,Card
11692,372,2021-07-01,4842.51,UPI
11693,617,2022-09-26,2441.66,Card
11694,600,2021-11-30,3664.25,Card
11695,514,2022-12-16,1916.48,UPI
11696,872,2021-01-29,1003.4,UPI
11697,84,2022-12-15,2271.07,Wallet
11698,994,2021-04-03,912.17,Wallet
11699,43,2023-04-21,4912.02,Wallet
11700,666,2023-05-18,571.61,Wallet
11701,839,2022-11-19,2987.14,Wallet
11702,934,2021-11-26,3169.67,UPI
11703,606,2022-12-24,2736.59,Wallet
11704,810,2021-07-03,3344.71,UPI
11705,133,2021-04-05,669.29,Wallet
11706,395,2023-02-24,2819.59,Card
11707,65,2022-10-11,1507.34,Wallet
11708,290,2023-01-19,4706.86,Card
11709,376,2021-12-19,3834.15,UPI
11710,769,2021-09-22,4865.32,Wallet
11711,467,2022-10-09,284.02,UPI
11712,898,2022-10-18,1497.15,Wallet
11713,213,2021-01-19,1057.57,UPI
11714,148,2023-01-13,154.66,Wallet
11715,573,2022-10-08,1287.4,Wallet
11716,471,2022-09-18,3426.0,Card
11717,149,2022-05-14,1232.34,UPI
11718,88,2021-05-19,2594.12,UPI
11719,324,2022-09-29,4450.31,UPI
11720,895,2022-12-17,3499.41,UPI
11721,396,2022-07-27,2033.68,UPI
11722,790,2023-02-01,1925.1,Card
11723,404,2023-03-21,2333.11,Wallet
11724,82,2022-06-09,967.5,Card
11725,641,2021-09-12,3206.6,UPI
11726,286,2021-03-26,1884.35,UPI
11727,382,2022-04-03,4276.59,Wallet
11728,865,2022-06-16,3807.11,Card
11729,792,2022-07-16,3091.51,Wallet
11730,270,2022-11-07,1884.59,Wallet
11731,292,2021-04-02,1128.67,Card
11732,453,2022-08-23,3903.14,Wallet
11733,715,2021-03-10,2483.4,Card
11734,24,2021-02-06,1201.28,Card
11735,956,2023-02-04,1056.36,UPI
11736,863,2023-02-03,910.46,Wallet
11737,311,2021-05-20,3908.09,UPI
11738,461,2023-05-17,1222.04,Wallet
11739,208,2023-06-12,2680.55,Wallet
11740,792,2022-11-11,2312.58,UPI
11741,717,2022-07-20,2940.09,UPI
11742,664,2023-06-17,4398.06,UPI
11743,438,2021-06-27,4351.96,Card
11744,538,2023-03-20,2310.27,Wallet
11745,706,2023-03-24,175.29,Card
11746,336,2023-05-21,2189.57,Wallet
11747,422,2022-09-10,3070.35,Wallet
11748,750,2021-05-17,2833.05,Card
11749,321,2021-07-09,3291.55,Card
11750,497,2022-10-02,854.97,Wallet
11751,587,2021-12-08,3268.02,UPI
11752,947,2022-07-13,994.99,UPI
11753,163,2021-01-05,3777.57,UPI
11754,811,2021-09-14,1761.53,UPI
11755,541,2023-03-23,3578.49,Wallet
11756,165,2022-10-24,334.54,UPI
11757,849,2023-03-17,2098.51,UPI
11758,698,2021-08-31,3554.67,UPI
11759,566,2023-02-26,1211.67,Wallet
11760,295,2022-12-21,3996.91,Card
11761,42,2022-02-19,3190.82,UPI
11762,924,2022-09-19,2979.05,Wallet
11763,285,2022-12-08,1832.39,Wallet
11764,939,2021-12-09,2464.01,UPI
11765,387,2022-11-13,3027.01,Card
11766,138,2022-01-14,2415.06,Card
11767,187,2022-08-17,3521.74,Card
11768,910,2022-10-28,2225.11,Wallet
11769,716,2022-10-15,1091.14,UPI
11770,431,2023-04-06,1148.28,UPI
11771,554,2021-05-26,128.44,Wallet
11772,862,2021-11-19,1574.69,UPI
11773,416,2021-05-02,3769.7,UPI
11774,800,2021-09-09,3991.4,Card
11775,426,2023-05-05,1092.09,UPI
11776,416,2023-06-18,4799.32,UPI
11777,26,2021-11-07,2561.77,Wallet
11778,371,2022-08-24,4593.2,Wallet
11779,385,2022-04-20,3563.15,Card
11780,56,2022-07-24,3639.92,Wallet
11781,253,2022-05-07,516.71,Card
11782,634,2022-07-29,1177.96,Card
11783,106,2021-12-13,143.19,UPI
11784,130,2023-03-31,3609.03,Card
11785,849,2022-05-02,1787.75,UPI
11786,670,2022-04-18,3954.6,Card
11787,376,2022-01-17,1760.79,Wallet
11788,743,2021-10-07,4114.74,Wallet
11789,967,2021-03-13,740.42,Wallet
11790,308,2022-06-05,949.53,Card
11791,91,2022-01-01,1770.3,Card
11792,393,2021-04-04,2101.59,UPI
11793,534,2022-01-08,1808.64,UPI
11794,802,2021-12-05,3841.87,UPI
11795,110,2022-03-13,575.06,UPI
11796,561,2021-12-02,1820.96,Card
11797,641,2022-10-26,4202.48,Card
11798,585,2022-05-07,427.31,UPI
11799,340,2023-05-18,4717.48,Card
11800,565,2021-02-09,4932.95,Card
11801,979,2021-12-25,533.98,Card
11802,356,2022-07-28,1527.24,Card
11803,892,2021-09-11,1924.76,UPI
11804,168,2022-08-04,3904.32,UPI
11805,557,2022-02-02,3020.04,Card
11806,452,2023-01-27,3257.39,Wallet
11807,905,2023-05-27,3811.8,UPI
11808,105,2021-06-19,678.1,UPI
11809,150,2022-11-21,4182.73,Wallet
11810,146,2022-12-02,3557.54,UPI
11811,716,2022-05-26,2928.97,Wallet
11812,874,2021-09-17,4459.7,Wallet
11813,299,2022-08-07,3531.5,Card
11814,167,2022-04-04,1088.33,UPI
11815,713,2022-06-13,2205.75,Wallet
11816,646,2023-06-01,2520.81,Card
11817,723,2021-12-07,370.57,UPI
11818,48,2021-02-26,4777.72,Card
11819,638,2021-08-06,730.03,Card
11820,239,2022-09-11,3517.56,Wallet
11821,7,2023-03-27,2580.53,UPI
11822,464,2022-11-16,225.6,Card
11823,453,2023-01-01,4631.26,Wallet
11824,784,2022-04-09,4274.0,Wallet
11825,897,2021-09-04,2668.86,Card
11826,371,2022-12-31,1221.82,Card
11827,549,2022-01-08,695.95,Wallet
11828,487,2022-02-21,1880.62,Card
11829,211,2021-01-31,1351.6,Card
11830,165,2022-01-03,2582.79,UPI
11831,125,2022-07-13,4835.41,Wallet
11832,337,2022-10-08,2917.27,Card
11833,192,2021-04-18,4460.66,Wallet
11834,730,2022-08-07,3289.31,UPI
11835,214,2023-04-19,2428.71,Wallet
11836,574,2022-02-22,4287.58,Wallet
11837,328,2022-09-12,2409.7,Wallet
11838,957,2023-04-01,4356.28,UPI
11839,381,2022-02-02,1528.73,UPI
11840,673,2021-09-29,731.18,Wallet
11841,578,2022-11-14,4291.04,Wallet
11842,798,2021-04-26,2978.33,UPI
11843,239,2023-04-21,4456.55,Card
11844,532,2022-08-09,4695.35,UPI
11845,700,2021-09-13,362.78,Wallet
11846,82,2021-03-22,2554.75,Card
11847,363,2023-02-19,1937.33,Card
11848,505,2021-05-08,3166.71,Card
11849,202,2023-04-18,3988.6,UPI
11850,920,2021-08-23,1474.89,UPI
11851,504,2022-07-07,2828.31,UPI
11852,644,2021-06-30,3572.77,UPI
11853,37,2021-06-06,758.71,Wallet
11854,644,2022-03-30,4088.93,Card
11855,589,2022-07-25,3069.94,Wallet
11856,601,2023-05-07,4752.73,UPI
11857,973,2023-01-31,1763.69,UPI
11858,402,2022-12-05,629.92,Wallet
11859,765,2021-01-24,2581.86,Card
11860,856,2022-04-18,520.47,Card
11861,706,2022-02-04,4850.68,UPI
11862,176,2022-08-15,289.56,UPI
11863,545,2021-05-14,3792.17,UPI
11864,570,2022-02-25,2673.0,UPI
11865,467,2021-08-01,1906.24,Card
11866,201,2023-06-19,422.63,Wallet
11867,540,2022-04-27,3148.62,Card
11868,547,2021-12-14,2967.58,Wallet
11869,999,2021-06-15,1476.33,UPI
11870,637,2021-12-14,4560.09,UPI
11871,394,2023-04-29,1590.14,Wallet
11872,833,2022-02-02,2303.65,UPI
11873,42,2022-08-06,2764.44,Card
11874,597,2022-12-27,591.14,UPI
11875,393,2022-03-11,4667.59,UPI
11876,700,2022-07-31,1935.23,UPI
11877,623,2021-08-09,495.82,UPI
11878,783,2021-11-04,1997.73,Card
11879,995,2023-03-09,3040.99,Wallet
11880,441,2022-11-28,2616.9,UPI
11881,837,2022-12-20,3503.26,UPI
11882,617,2022-04-11,371.87,Card
11883,506,2021-04-09,1494.25,Card
11884,918,2021-08-30,4114.23,Card
11885,320,2021-06-07,491.48,UPI
11886,553,2022-09-02,4291.88,Wallet
11887,215,2022-07-08,550.29,Card
11888,71,2022-10-13,4188.83,Card
11889,568,2023-03-06,1867.86,Card
11890,919,2021-08-15,3099.82,Wallet
11891,236,2022-02-27,849.15,UPI
11892,281,2021-03-13,424.23,UPI
11893,987,2021-08-31,1158.1,UPI
11894,617,2022-06-14,726.48,Card
11895,902,2022-08-12,1630.79,UPI
11896,887,2021-02-14,2620.48,Card
11897,162,2022-04-17,2984.92,Wallet
11898,191,2022-01-06,3970.35,Wallet
11899,9,2023-05-05,3315.58,UPI
11900,60,2022-10-14,3082.92,Card
11901,893,2022-11-20,2117.73,Card
11902,817,2023-01-04,2421.66,UPI
11903,225,2021-04-02,2131.15,Wallet
11904,819,2021-01-22,4226.61,Wallet
11905,700,2021-06-21,1227.0,Wallet
11906,582,2022-08-27,128.03,Wallet
11907,805,2021-07-11,3291.47,Wallet
11908,287,2021-03-18,1092.06,UPI
11909,994,2021-10-08,4461.56,UPI
11910,169,2021-12-30,4309.33,UPI
11911,62,2021-06-28,475.96,Wallet
11912,349,2021-08-26,621.3,Wallet
11913,442,2021-05-15,2526.34,UPI
11914,14,2023-05-27,3085.19,UPI
11915,164,2021-10-07,1447.05,Wallet
11916,420,2021-01-19,3612.31,Card
11917,757,2022-08-18,3015.09,UPI
11918,847,2023-01-10,1691.64,Wallet
11919,520,2022-01-06,224.32,Wallet
11920,666,2023-02-16,3775.74,UPI
11921,548,2021-04-22,1152.29,Card
11922,560,2023-02-02,4188.92,Wallet
11923,597,2022-11-07,2159.42,UPI
11924,28,2023-05-20,2927.68,Wallet
11925,708,2022-11-11,4377.45,Wallet
11926,446,2021-08-09,4331.75,Wallet
11927,208,2021-10-31,1920.45,Wallet
11928,470,2022-12-04,1123.56,Card
11929,716,2021-11-21,3898.22,UPI
11930,976,2022-03-13,2222.09,UPI
11931,819,2022-03-14,1041.01,UPI
11932,104,2021-06-19,4531.68,UPI
11933,742,2022-01-10,1070.71,UPI
11934,426,2022-07-11,226.46,Card
11935,101,2022-01-16,199.37,Wallet
11936,541,2021-01-14,3149.35,Wallet
11937,639,2023-01-13,3342.21,UPI
11938,850,2022-10-31,1624.1,Wallet
11939,522,2022-05-15,1668.05,Wallet
11940,106,2022-10-08,1763.52,Wallet
11941,679,2022-01-26,3432.78,UPI
11942,978,2022-07-03,384.86,UPI
11943,769,2022-07-19,4652.67,Card
11944,807,2022-06-14,1190.35,UPI
11945,277,2022-05-07,4998.4,Card
11946,65,2022-07-04,940.46,UPI
11947,783,2022-11-30,3880.58,Wallet
11948,900,2022-01-20,1194.72,Card
11949,188,2021-07-15,496.15,Card
11950,317,2023-01-25,4387.17,Card
11951,916,2021-10-27,4307.88,UPI
11952,138,2023-03-26,2077.49,Card
11953,343,2022-07-01,3541.74,UPI
11954,105,2022-12-28,2829.62,Card
11955,546,2023-01-01,4279.48,UPI
11956,380,2023-04-08,1643.77,Card
11957,110,2022-08-25,2665.99,Wallet
11958,944,2021-11-04,2478.32,Wallet
11959,545,2021-09-09,1834.14,Card
11960,354,2021-01-08,4468.13,UPI
11961,743,2023-02-07,912.8,UPI
11962,317,2023-05-25,832.59,UPI
11963,266,2021-07-27,2926.86,Wallet
11964,694,2021-05-11,3321.72,Wallet
11965,852,2023-01-06,1053.63,Wallet
11966,65,2022-12-10,2014.52,UPI
11967,333,2022-10-16,4738.16,UPI
11968,513,2023-02-03,1308.43,UPI
11969,133,2022-08-31,3374.97,Card
11970,592,2021-01-26,3726.73,Card
11971,783,2022-09-15,2295.83,Card
11972,753,2022-03-30,4693.88,Wallet
11973,540,2022-09-27,3709.62,Wallet
11974,735,2021-07-05,2343.83,UPI
11975,535,2022-04-29,2889.74,Card
11976,496,2022-11-11,3493.81,UPI
11977,621,2021-02-20,3001.73,Card
11978,619,2023-06-10,4405.62,Card
11979,657,2021-01-05,1848.75,UPI
11980,369,2022-08-12,1569.44,UPI
11981,866,2021-06-09,1147.81,Card
11982,909,2021-07-27,285.14,Card
11983,910,2021-09-14,310.77,Wallet
11984,651,2021-07-24,4363.27,UPI
11985,796,2023-02-06,3424.13,UPI
11986,810,2021-01-11,3336.61,UPI
11987,992,2021-01-08,3111.75,UPI
11988,99,2022-02-13,4261.17,Card
11989,317,2021-02-01,2453.31,Wallet
11990,123,2022-06-24,4365.01,UPI
11991,320,2022-12-19,1861.28,Card
11992,799,2022-01-22,4640.87,Card
11993,593,2021-08-16,3523.42,Card
11994,495,2022-10-02,1360.17,Card
11995,457,2023-02-06,2864.02,Card
11996,522,2022-04-20,2711.85,UPI
11997,520,2022-12-25,775.7,UPI
11998,917,2023-01-21,2997.09,Wallet
11999,717,2021-07-26,1642.45,UPI
12000,315,2021-11-14,356.51,Card
12001,946,2023-03-06,4748.42,Wallet
12002,709,2023-01-27,3243.3,Card
12003,710,2022-07-11,4396.9,Card
12004,542,2022-09-09,3412.67,UPI
12005,479,2021-12-14,1849.22,Card
12006,913,2023-03-04,2612.17,UPI
12007,971,2021-08-22,3411.16,Card
12008,20,2022-12-02,4805.24,Wallet
12009,560,2021-02-13,1342.98,Card
